transaction_id,customer_id,age,monthly_income,timestamp,merchant_category,amount,is_late_night,transactions_last_2hrs,days_since_payday,is_impulsive
TXN_019440,CUST_120,21,39749,2025-12-01 14:38:00,"Healthcare (e.g., Apollo, PharmEasy)",1670,0,0.0,26,0
TXN_018525,CUST_114,30,47790,2025-12-01 14:39:00,Nightlife/Dining,3995,0,1.0,26,0
TXN_014765,CUST_090,22,32298,2025-12-01 14:42:00,"Groceries (e.g., Blinkit, Zepto)",1274,0,1.0,3,0
TXN_018523,CUST_114,30,47790,2025-12-01 14:43:00,"Food Delivery (e.g., Zomato, Swiggy)",775,0,2.0,26,0
TXN_000294,CUST_002,27,100790,2025-12-01 14:44:00,"Food Delivery (e.g., Zomato, Swiggy)",1058,0,0.0,0,0
TXN_002566,CUST_015,22,69447,2025-12-01 14:48:00,"Gaming/Digital (e.g., Steam, Netflix)",1149,0,0.0,0,0
TXN_030855,CUST_189,21,56688,2025-12-01 14:51:00,Nightlife/Dining,2558,0,0.0,0,0
TXN_009387,CUST_057,26,102175,2025-12-01 14:56:00,"Fashion (e.g., Myntra, Zara)",13879,0,0.0,0,1
TXN_001005,CUST_006,20,52261,2025-12-01 15:02:00,"Healthcare (e.g., Apollo, PharmEasy)",555,0,0.0,26,0
TXN_015072,CUST_092,22,116237,2025-12-01 15:02:00,"Transit (e.g., Uber, Metro)",350,0,0.0,3,0
TXN_030857,CUST_189,21,56688,2025-12-01 15:02:00,"Gaming/Digital (e.g., Steam, Netflix)",8898,0,1.0,0,1
TXN_032151,CUST_197,21,72990,2025-12-01 15:04:00,"Gaming/Digital (e.g., Steam, Netflix)",4281,0,1.0,0,1
TXN_003270,CUST_019,23,77704,2025-12-01 15:08:00,"Utilities (e.g., Electricity, Wifi)",1847,0,0.0,26,0
TXN_005403,CUST_032,30,65252,2025-12-01 15:11:00,"Transit (e.g., Uber, Metro)",110,0,1.0,3,0
TXN_023110,CUST_142,28,50847,2025-12-01 15:12:00,"Groceries (e.g., Blinkit, Zepto)",332,0,0.0,26,0
TXN_011801,CUST_072,21,32514,2025-12-01 15:14:00,"Healthcare (e.g., Apollo, PharmEasy)",504,0,0.0,3,0
TXN_002935,CUST_017,28,27312,2025-12-01 15:20:00,"Groceries (e.g., Blinkit, Zepto)",807,0,0.0,0,0
TXN_028646,CUST_176,28,118714,2025-12-01 15:20:00,"Utilities (e.g., Electricity, Wifi)",1835,0,0.0,3,0
TXN_013861,CUST_084,20,70328,2025-12-01 15:23:00,"Gaming/Digital (e.g., Steam, Netflix)",2188,0,0.0,26,0
TXN_018961,CUST_117,28,72160,2025-12-01 15:26:00,"Gaming/Digital (e.g., Steam, Netflix)",3575,0,0.0,0,0
TXN_024739,CUST_152,23,77063,2025-12-01 15:27:00,"Food Delivery (e.g., Zomato, Swiggy)",516,0,0.0,0,0
TXN_028045,CUST_172,30,36212,2025-12-01 15:31:00,"Groceries (e.g., Blinkit, Zepto)",828,0,0.0,3,0
TXN_021294,CUST_131,20,28166,2025-12-01 15:33:00,"Food Delivery (e.g., Zomato, Swiggy)",996,0,0.0,0,0
TXN_004057,CUST_024,30,67339,2025-12-01 15:34:00,"Transit (e.g., Uber, Metro)",534,0,0.0,3,0
TXN_011320,CUST_069,21,101527,2025-12-01 15:37:00,"Food Delivery (e.g., Zomato, Swiggy)",564,0,0.0,26,0
TXN_018380,CUST_113,20,77476,2025-12-01 15:37:00,"Healthcare (e.g., Apollo, PharmEasy)",1474,0,1.0,26,0
TXN_017392,CUST_107,26,116666,2025-12-01 15:43:00,"Healthcare (e.g., Apollo, PharmEasy)",1536,0,0.0,3,0
TXN_017083,CUST_105,26,57073,2025-12-01 15:43:00,"Transit (e.g., Uber, Metro)",428,0,0.0,3,0
TXN_028789,CUST_177,20,101646,2025-12-01 15:44:00,"Utilities (e.g., Electricity, Wifi)",2893,0,0.0,3,0
TXN_023764,CUST_146,26,108429,2025-12-01 15:48:00,"Utilities (e.g., Electricity, Wifi)",970,0,0.0,26,0
TXN_015528,CUST_095,25,82528,2025-12-01 15:49:00,"Groceries (e.g., Blinkit, Zepto)",1489,0,0.0,0,0
TXN_025436,CUST_156,25,39087,2025-12-01 15:56:00,"Fashion (e.g., Myntra, Zara)",1350,0,0.0,0,1
TXN_028788,CUST_177,20,101646,2025-12-01 15:57:00,"Utilities (e.g., Electricity, Wifi)",1743,0,1.0,3,0
TXN_015728,CUST_096,21,107934,2025-12-01 15:58:00,"Transit (e.g., Uber, Metro)",273,0,0.0,26,0
TXN_016157,CUST_099,19,74557,2025-12-01 15:58:00,"Utilities (e.g., Electricity, Wifi)",556,0,0.0,3,0
TXN_005675,CUST_034,26,105556,2025-12-01 16:01:00,"Transit (e.g., Uber, Metro)",418,0,0.0,0,0
TXN_010326,CUST_063,19,58847,2025-12-01 16:06:00,"Utilities (e.g., Electricity, Wifi)",1596,0,0.0,26,0
TXN_001872,CUST_011,25,53920,2025-12-01 16:08:00,"Groceries (e.g., Blinkit, Zepto)",1379,0,0.0,3,0
TXN_013864,CUST_084,20,70328,2025-12-01 16:10:00,"Food Delivery (e.g., Zomato, Swiggy)",339,0,1.0,26,0
TXN_016796,CUST_103,23,49006,2025-12-01 16:17:00,"Utilities (e.g., Electricity, Wifi)",1840,0,0.0,3,0
TXN_018217,CUST_112,27,98770,2025-12-01 16:19:00,"Utilities (e.g., Electricity, Wifi)",1836,0,0.0,3,0
TXN_021835,CUST_134,18,99519,2025-12-01 16:26:00,"Utilities (e.g., Electricity, Wifi)",2981,0,0.0,26,0
TXN_029764,CUST_183,28,29921,2025-12-01 16:26:00,"Transit (e.g., Uber, Metro)",170,0,0.0,3,0
TXN_027679,CUST_170,18,48846,2025-12-01 16:27:00,"Groceries (e.g., Blinkit, Zepto)",1223,0,0.0,3,0
TXN_002568,CUST_015,22,69447,2025-12-01 16:29:00,"Utilities (e.g., Electricity, Wifi)",2222,0,1.0,0,0
TXN_027220,CUST_167,24,28065,2025-12-01 16:30:00,"Utilities (e.g., Electricity, Wifi)",2873,0,0.0,3,0
TXN_027680,CUST_170,18,48846,2025-12-01 16:30:00,"Utilities (e.g., Electricity, Wifi)",1236,0,1.0,3,0
TXN_000130,CUST_001,25,104628,2025-12-01 16:30:00,"Groceries (e.g., Blinkit, Zepto)",179,0,0.0,0,0
TXN_002199,CUST_013,29,95372,2025-12-01 16:32:00,"Groceries (e.g., Blinkit, Zepto)",273,0,0.0,26,0
TXN_010166,CUST_062,25,36826,2025-12-01 16:32:00,"Transit (e.g., Uber, Metro)",43,0,1.0,0,0
TXN_010469,CUST_064,26,87371,2025-12-01 16:32:00,"Healthcare (e.g., Apollo, PharmEasy)",394,0,0.0,0,0
TXN_005677,CUST_034,26,105556,2025-12-01 16:33:00,"Food Delivery (e.g., Zomato, Swiggy)",1330,0,1.0,0,1
TXN_011472,CUST_070,28,48592,2025-12-01 16:34:00,"Healthcare (e.g., Apollo, PharmEasy)",1858,0,0.0,0,0
TXN_021687,CUST_133,24,86530,2025-12-01 16:36:00,"Utilities (e.g., Electricity, Wifi)",2399,0,0.0,26,0
TXN_009857,CUST_060,21,89360,2025-12-01 16:38:00,"Transit (e.g., Uber, Metro)",234,0,0.0,26,0
TXN_015527,CUST_095,25,82528,2025-12-01 16:55:00,"Fashion (e.g., Myntra, Zara)",6393,0,1.0,0,1
TXN_022501,CUST_138,19,104324,2025-12-01 17:03:00,"Healthcare (e.g., Apollo, PharmEasy)",1988,0,0.0,26,0
TXN_012640,CUST_077,23,85637,2025-12-01 17:10:00,"Groceries (e.g., Blinkit, Zepto)",1423,0,0.0,3,0
TXN_026390,CUST_162,24,25756,2025-12-01 17:11:00,"Groceries (e.g., Blinkit, Zepto)",1289,0,0.0,3,0
TXN_005086,CUST_030,25,106482,2025-12-01 17:18:00,"Groceries (e.g., Blinkit, Zepto)",1394,0,0.0,3,0
TXN_032006,CUST_196,21,104980,2025-12-01 17:19:00,"Groceries (e.g., Blinkit, Zepto)",1451,0,0.0,0,0
TXN_008125,CUST_049,27,111592,2025-12-01 17:21:00,"Healthcare (e.g., Apollo, PharmEasy)",1613,0,0.0,26,0
TXN_017226,CUST_106,24,61147,2025-12-01 17:26:00,"Groceries (e.g., Blinkit, Zepto)",363,0,0.0,3,0
TXN_022991,CUST_141,18,101663,2025-12-01 17:27:00,"Utilities (e.g., Electricity, Wifi)",2908,0,0.0,3,0
TXN_002388,CUST_014,23,38745,2025-12-01 17:32:00,"Gaming/Digital (e.g., Steam, Netflix)",468,0,0.0,0,0
TXN_002049,CUST_012,28,76760,2025-12-01 17:33:00,"Healthcare (e.g., Apollo, PharmEasy)",1823,0,0.0,26,0
TXN_005555,CUST_033,29,48317,2025-12-01 17:33:00,Nightlife/Dining,4885,0,0.0,0,1
TXN_020972,CUST_129,25,30057,2025-12-01 17:33:00,"Healthcare (e.g., Apollo, PharmEasy)",867,0,0.0,0,0
TXN_020330,CUST_125,20,61892,2025-12-01 17:35:00,Nightlife/Dining,3520,0,0.0,0,1
TXN_003910,CUST_023,24,60365,2025-12-01 17:37:00,"Gaming/Digital (e.g., Steam, Netflix)",1097,0,0.0,0,0
TXN_023587,CUST_145,27,32858,2025-12-01 17:37:00,"Fashion (e.g., Myntra, Zara)",4253,0,0.0,0,1
TXN_002387,CUST_014,23,38745,2025-12-01 17:38:00,"Food Delivery (e.g., Zomato, Swiggy)",1581,0,1.0,0,0
TXN_010606,CUST_065,20,87327,2025-12-01 17:39:00,"Gaming/Digital (e.g., Steam, Netflix)",2434,0,0.0,0,0
TXN_013860,CUST_084,20,70328,2025-12-01 17:41:00,"Fashion (e.g., Myntra, Zara)",4715,0,1.0,26,1
TXN_026389,CUST_162,24,25756,2025-12-01 17:43:00,"Healthcare (e.g., Apollo, PharmEasy)",1423,0,1.0,3,0
TXN_002390,CUST_014,23,38745,2025-12-01 17:43:00,"Utilities (e.g., Electricity, Wifi)",1148,0,2.0,0,0
TXN_026529,CUST_163,30,25978,2025-12-01 17:50:00,"Food Delivery (e.g., Zomato, Swiggy)",1688,0,0.0,0,0
TXN_011471,CUST_070,28,48592,2025-12-01 17:52:00,"Utilities (e.g., Electricity, Wifi)",1033,0,1.0,0,0
TXN_030853,CUST_189,21,56688,2025-12-01 17:55:00,Nightlife/Dining,3826,0,0.0,0,0
TXN_016158,CUST_099,19,74557,2025-12-01 17:57:00,"Utilities (e.g., Electricity, Wifi)",1443,0,1.0,3,1
TXN_021293,CUST_131,20,28166,2025-12-01 18:01:00,"Healthcare (e.g., Apollo, PharmEasy)",1719,0,0.0,0,0
TXN_026242,CUST_161,23,37847,2025-12-01 18:04:00,Nightlife/Dining,3242,0,0.0,26,0
TXN_021292,CUST_131,20,28166,2025-12-01 18:05:00,"Groceries (e.g., Blinkit, Zepto)",639,0,1.0,0,0
TXN_004395,CUST_026,18,116235,2025-12-01 18:08:00,"Groceries (e.g., Blinkit, Zepto)",405,0,0.0,3,0
TXN_025233,CUST_155,28,111535,2025-12-01 18:12:00,"Healthcare (e.g., Apollo, PharmEasy)",1744,0,0.0,26,0
TXN_030477,CUST_187,18,106969,2025-12-01 18:13:00,"Healthcare (e.g., Apollo, PharmEasy)",909,0,0.0,3,0
TXN_000290,CUST_002,27,100790,2025-12-01 18:13:00,Nightlife/Dining,7292,0,0.0,0,0
TXN_014508,CUST_088,26,33504,2025-12-01 18:13:00,"Groceries (e.g., Blinkit, Zepto)",916,0,0.0,3,0
TXN_021981,CUST_135,19,67322,2025-12-01 18:15:00,"Food Delivery (e.g., Zomato, Swiggy)",1470,0,0.0,0,0
TXN_013865,CUST_084,20,70328,2025-12-01 18:15:00,"Gaming/Digital (e.g., Steam, Netflix)",305,0,1.0,26,0
TXN_014901,CUST_091,20,117309,2025-12-01 18:19:00,"Transit (e.g., Uber, Metro)",480,0,0.0,26,0
TXN_029763,CUST_183,28,29921,2025-12-01 18:19:00,"Transit (e.g., Uber, Metro)",175,0,1.0,3,0
TXN_021500,CUST_132,21,45307,2025-12-01 18:20:00,"Groceries (e.g., Blinkit, Zepto)",280,0,0.0,26,0
TXN_004058,CUST_024,30,67339,2025-12-01 18:30:00,"Groceries (e.g., Blinkit, Zepto)",898,0,0.0,3,0
TXN_015530,CUST_095,25,82528,2025-12-01 18:32:00,"Food Delivery (e.g., Zomato, Swiggy)",1354,0,1.0,0,0
TXN_013145,CUST_080,26,66902,2025-12-01 18:33:00,"Utilities (e.g., Electricity, Wifi)",2721,0,0.0,26,0
TXN_004396,CUST_026,18,116235,2025-12-01 18:35:00,"Healthcare (e.g., Apollo, PharmEasy)",967,0,1.0,3,0
TXN_011323,CUST_069,21,101527,2025-12-01 18:38:00,"Fashion (e.g., Myntra, Zara)",5182,0,0.0,26,0
TXN_016611,CUST_102,23,89839,2025-12-01 18:40:00,"Food Delivery (e.g., Zomato, Swiggy)",1091,0,0.0,0,0
TXN_023406,CUST_144,20,31034,2025-12-01 18:42:00,"Healthcare (e.g., Apollo, PharmEasy)",328,0,0.0,26,0
TXN_022812,CUST_140,24,92674,2025-12-01 18:43:00,"Healthcare (e.g., Apollo, PharmEasy)",947,0,0.0,26,0
TXN_028177,CUST_173,20,81607,2025-12-01 18:46:00,"Food Delivery (e.g., Zomato, Swiggy)",1240,0,0.0,0,0
TXN_020653,CUST_127,28,100163,2025-12-01 18:46:00,"Healthcare (e.g., Apollo, PharmEasy)",1462,0,0.0,26,0
TXN_026241,CUST_161,23,37847,2025-12-01 18:53:00,"Gaming/Digital (e.g., Steam, Netflix)",701,0,1.0,26,0
TXN_017391,CUST_107,26,116666,2025-12-01 19:00:00,"Utilities (e.g., Electricity, Wifi)",677,0,0.0,3,0
TXN_026527,CUST_163,30,25978,2025-12-01 19:02:00,"Gaming/Digital (e.g., Steam, Netflix)",5607,0,1.0,0,0
TXN_005674,CUST_034,26,105556,2025-12-01 19:03:00,"Healthcare (e.g., Apollo, PharmEasy)",750,0,0.0,0,0
TXN_000002,CUST_000,28,108763,2025-12-01 19:05:00,"Healthcare (e.g., Apollo, PharmEasy)",1174,0,0.0,0,0
TXN_030674,CUST_188,20,93292,2025-12-01 19:10:00,"Groceries (e.g., Blinkit, Zepto)",740,0,0.0,26,0
TXN_000001,CUST_000,28,108763,2025-12-01 19:16:00,Nightlife/Dining,10100,0,1.0,0,0
TXN_014510,CUST_088,26,33504,2025-12-01 19:17:00,"Groceries (e.g., Blinkit, Zepto)",917,0,1.0,3,0
TXN_013682,CUST_083,29,86300,2025-12-01 19:20:00,"Transit (e.g., Uber, Metro)",122,0,0.0,3,0
TXN_008248,CUST_050,27,32327,2025-12-01 19:25:00,"Utilities (e.g., Electricity, Wifi)",1962,0,0.0,26,0
TXN_002934,CUST_017,28,27312,2025-12-01 19:27:00,Nightlife/Dining,7054,0,0.0,0,0
TXN_016432,CUST_101,19,83311,2025-12-01 19:29:00,"Groceries (e.g., Blinkit, Zepto)",236,0,0.0,0,0
TXN_000297,CUST_002,27,100790,2025-12-01 19:29:00,"Gaming/Digital (e.g., Steam, Netflix)",3297,0,1.0,0,0
TXN_026240,CUST_161,23,37847,2025-12-01 19:30:00,"Food Delivery (e.g., Zomato, Swiggy)",882,0,2.0,26,0
TXN_007967,CUST_048,25,104003,2025-12-01 19:30:00,"Transit (e.g., Uber, Metro)",186,0,0.0,26,0
TXN_030323,CUST_186,19,110892,2025-12-01 19:37:00,"Utilities (e.g., Electricity, Wifi)",2503,0,0.0,3,0
TXN_011319,CUST_069,21,101527,2025-12-01 19:40:00,"Gaming/Digital (e.g., Steam, Netflix)",3338,0,1.0,26,0
TXN_018521,CUST_114,30,47790,2025-12-01 19:45:00,Nightlife/Dining,1558,0,0.0,26,0
TXN_027010,CUST_166,18,50272,2025-12-01 19:48:00,"Utilities (e.g., Electricity, Wifi)",1334,0,0.0,3,0
TXN_024550,CUST_151,22,86906,2025-12-01 19:49:00,"Gaming/Digital (e.g., Steam, Netflix)",6139,0,0.0,0,1
TXN_015863,CUST_097,24,98656,2025-12-01 19:49:00,"Groceries (e.g., Blinkit, Zepto)",995,0,0.0,26,0
TXN_016435,CUST_101,19,83311,2025-12-01 19:53:00,"Food Delivery (e.g., Zomato, Swiggy)",571,0,1.0,0,0
TXN_011324,CUST_069,21,101527,2025-12-01 19:53:00,"Gaming/Digital (e.g., Steam, Netflix)",3588,0,2.0,26,0
TXN_002569,CUST_015,22,69447,2025-12-01 19:55:00,"Food Delivery (e.g., Zomato, Swiggy)",1503,0,0.0,0,0
TXN_022502,CUST_138,19,104324,2025-12-01 19:59:00,"Transit (e.g., Uber, Metro)",529,0,0.0,26,0
TXN_009715,CUST_059,21,64532,2025-12-01 20:06:00,"Fashion (e.g., Myntra, Zara)",16131,0,0.0,0,0
TXN_022811,CUST_140,24,92674,2025-12-01 20:06:00,"Transit (e.g., Uber, Metro)",172,0,1.0,26,0
TXN_000490,CUST_003,24,107898,2025-12-01 20:09:00,"Utilities (e.g., Electricity, Wifi)",887,0,0.0,0,0
TXN_014900,CUST_091,20,117309,2025-12-01 20:10:00,"Utilities (e.g., Electricity, Wifi)",1947,0,1.0,26,0
TXN_013494,CUST_082,23,66695,2025-12-01 20:10:00,"Healthcare (e.g., Apollo, PharmEasy)",1648,0,0.0,3,0
TXN_026239,CUST_161,23,37847,2025-12-01 20:11:00,"Gaming/Digital (e.g., Steam, Netflix)",468,0,2.0,26,0
TXN_032500,CUST_199,24,110324,2025-12-01 20:11:00,"Groceries (e.g., Blinkit, Zepto)",137,0,0.0,3,0
TXN_009271,CUST_056,26,50418,2025-12-01 20:13:00,"Transit (e.g., Uber, Metro)",488,0,0.0,26,0
TXN_021141,CUST_130,24,97082,2025-12-01 20:13:00,"Utilities (e.g., Electricity, Wifi)",1595,0,0.0,26,0
TXN_008909,CUST_054,18,115298,2025-12-01 20:18:00,"Transit (e.g., Uber, Metro)",151,0,0.0,0,0
TXN_021499,CUST_132,21,45307,2025-12-01 20:19:00,"Healthcare (e.g., Apollo, PharmEasy)",1797,0,1.0,26,0
TXN_022992,CUST_141,18,101663,2025-12-01 20:22:00,"Healthcare (e.g., Apollo, PharmEasy)",1485,0,0.0,3,0
TXN_017881,CUST_110,26,75282,2025-12-01 20:27:00,"Utilities (e.g., Electricity, Wifi)",1398,0,0.0,26,0
TXN_027356,CUST_168,24,116735,2025-12-01 20:29:00,"Healthcare (e.g., Apollo, PharmEasy)",1166,0,0.0,3,0
TXN_010792,CUST_066,23,29252,2025-12-01 20:41:00,"Transit (e.g., Uber, Metro)",560,0,0.0,0,0
TXN_019979,CUST_123,30,39650,2025-12-01 20:42:00,"Healthcare (e.g., Apollo, PharmEasy)",1447,0,0.0,26,0
TXN_000129,CUST_001,25,104628,2025-12-01 20:43:00,"Healthcare (e.g., Apollo, PharmEasy)",1010,0,0.0,0,0
TXN_003604,CUST_021,18,53251,2025-12-01 20:46:00,"Groceries (e.g., Blinkit, Zepto)",1412,0,0.0,3,0
TXN_018526,CUST_114,30,47790,2025-12-01 20:47:00,Nightlife/Dining,2415,0,1.0,26,0
TXN_018520,CUST_114,30,47790,2025-12-01 20:50:00,Nightlife/Dining,2418,0,2.0,26,0
TXN_019624,CUST_121,20,87027,2025-12-01 20:56:00,"Transit (e.g., Uber, Metro)",59,0,0.0,3,0
TXN_020796,CUST_128,20,105721,2025-12-01 21:01:00,"Groceries (e.g., Blinkit, Zepto)",284,0,0.0,26,0
TXN_030856,CUST_189,21,56688,2025-12-01 21:02:00,Nightlife/Dining,7329,0,0.0,0,1
TXN_030675,CUST_188,20,93292,2025-12-01 21:11:00,"Healthcare (e.g., Apollo, PharmEasy)",1214,0,0.0,26,0
TXN_030676,CUST_188,20,93292,2025-12-01 21:12:00,"Transit (e.g., Uber, Metro)",513,0,1.0,26,1
TXN_006027,CUST_036,25,114691,2025-12-01 21:16:00,"Healthcare (e.g., Apollo, PharmEasy)",1988,0,0.0,26,0
TXN_028506,CUST_175,27,69104,2025-12-01 21:17:00,"Healthcare (e.g., Apollo, PharmEasy)",1999,0,0.0,3,1
TXN_001006,CUST_006,20,52261,2025-12-01 21:18:00,"Utilities (e.g., Electricity, Wifi)",897,0,0.0,26,0
TXN_030854,CUST_189,21,56688,2025-12-01 21:23:00,"Fashion (e.g., Myntra, Zara)",2870,0,1.0,0,0
TXN_026530,CUST_163,30,25978,2025-12-01 21:23:00,"Gaming/Digital (e.g., Steam, Netflix)",3342,0,0.0,0,0
TXN_015529,CUST_095,25,82528,2025-12-01 21:27:00,"Groceries (e.g., Blinkit, Zepto)",1081,0,0.0,0,0
TXN_029267,CUST_180,26,78269,2025-12-01 21:30:00,"Healthcare (e.g., Apollo, PharmEasy)",1100,0,0.0,3,0
TXN_029266,CUST_180,26,78269,2025-12-01 21:33:00,"Groceries (e.g., Blinkit, Zepto)",1389,0,1.0,3,0
TXN_021983,CUST_135,19,67322,2025-12-01 21:34:00,"Food Delivery (e.g., Zomato, Swiggy)",1057,0,0.0,0,0
TXN_027219,CUST_167,24,28065,2025-12-01 21:35:00,"Transit (e.g., Uber, Metro)",550,0,0.0,3,1
TXN_000291,CUST_002,27,100790,2025-12-01 21:37:00,"Food Delivery (e.g., Zomato, Swiggy)",1268,0,0.0,0,0
TXN_012639,CUST_077,23,85637,2025-12-01 21:38:00,"Utilities (e.g., Electricity, Wifi)",1154,0,0.0,3,0
TXN_001180,CUST_007,22,43594,2025-12-01 21:42:00,"Fashion (e.g., Myntra, Zara)",12889,0,0.0,0,1
TXN_001370,CUST_008,21,70737,2025-12-01 21:43:00,Nightlife/Dining,3235,0,0.0,0,0
TXN_024740,CUST_152,23,77063,2025-12-01 21:47:00,Nightlife/Dining,5102,0,0.0,0,1
TXN_014509,CUST_088,26,33504,2025-12-01 21:50:00,"Groceries (e.g., Blinkit, Zepto)",823,0,0.0,3,0
TXN_024193,CUST_149,24,114573,2025-12-01 21:53:00,"Fashion (e.g., Myntra, Zara)",3358,0,0.0,26,0
TXN_007654,CUST_046,20,32470,2025-12-01 21:58:00,"Utilities (e.g., Electricity, Wifi)",1527,0,0.0,26,0
TXN_031205,CUST_191,20,73373,2025-12-01 23:01:00,Nightlife/Dining,7045,1,0.0,0,0
TXN_011962,CUST_073,18,51314,2025-12-01 23:09:00,"Fashion (e.g., Myntra, Zara)",6727,1,0.0,26,0
TXN_031204,CUST_191,20,73373,2025-12-01 23:09:00,"Food Delivery (e.g., Zomato, Swiggy)",903,1,1.0,0,1
TXN_029593,CUST_182,18,115018,2025-12-01 23:09:00,"Gaming/Digital (e.g., Steam, Netflix)",3479,1,0.0,0,1
TXN_022622,CUST_139,24,55878,2025-12-01 23:10:00,"Fashion (e.g., Myntra, Zara)",2221,1,0.0,3,1
TXN_000299,CUST_002,27,100790,2025-12-01 23:13:00,Nightlife/Dining,8446,1,1.0,0,1
TXN_018218,CUST_112,27,98770,2025-12-01 23:15:00,"Fashion (e.g., Myntra, Zara)",5393,1,0.0,3,0
TXN_016794,CUST_103,23,49006,2025-12-01 23:21:00,"Fashion (e.g., Myntra, Zara)",7304,1,0.0,3,0
TXN_014186,CUST_086,24,69400,2025-12-01 23:21:00,"Fashion (e.g., Myntra, Zara)",5021,1,0.0,26,0
TXN_002933,CUST_017,28,27312,2025-12-01 23:29:00,"Gaming/Digital (e.g., Steam, Netflix)",3374,1,0.0,0,0
TXN_000298,CUST_002,27,100790,2025-12-01 23:29:00,"Gaming/Digital (e.g., Steam, Netflix)",6391,1,2.0,0,0
TXN_000293,CUST_002,27,100790,2025-12-01 23:35:00,"Gaming/Digital (e.g., Steam, Netflix)",4438,1,3.0,0,1
TXN_031206,CUST_191,20,73373,2025-12-01 23:36:00,"Gaming/Digital (e.g., Steam, Netflix)",7446,1,2.0,0,1
TXN_017522,CUST_108,25,37784,2025-12-01 23:37:00,Nightlife/Dining,1224,1,0.0,3,1
TXN_010795,CUST_066,23,29252,2025-12-01 23:37:00,Nightlife/Dining,7794,1,0.0,0,0
TXN_023407,CUST_144,20,31034,2025-12-01 23:37:00,"Gaming/Digital (e.g., Steam, Netflix)",780,1,0.0,26,1
TXN_003909,CUST_023,24,60365,2025-12-01 23:38:00,"Gaming/Digital (e.g., Steam, Netflix)",550,1,0.0,0,1
TXN_023583,CUST_145,27,32858,2025-12-01 23:46:00,"Fashion (e.g., Myntra, Zara)",6420,1,0.0,0,0
TXN_031807,CUST_195,29,25602,2025-12-01 23:46:00,Nightlife/Dining,4073,1,0.0,0,1
TXN_010608,CUST_065,20,87327,2025-12-01 23:47:00,"Gaming/Digital (e.g., Steam, Netflix)",7137,1,0.0,0,1
TXN_014899,CUST_091,20,117309,2025-12-01 23:59:00,"Fashion (e.g., Myntra, Zara)",5946,1,0.0,26,0
TXN_018802,CUST_116,21,96669,2025-12-02 00:00:00,"Food Delivery (e.g., Zomato, Swiggy)",2604,1,0.0,1,1
TXN_016614,CUST_102,23,89839,2025-12-02 00:06:00,"Food Delivery (e.g., Zomato, Swiggy)",2191,1,0.0,1,0
TXN_019626,CUST_121,20,87027,2025-12-02 00:12:00,Nightlife/Dining,1689,1,0.0,4,0
TXN_029944,CUST_184,29,68291,2025-12-02 00:12:00,"Food Delivery (e.g., Zomato, Swiggy)",1066,1,0.0,27,1
TXN_002391,CUST_014,23,38745,2025-12-02 00:13:00,Nightlife/Dining,4215,1,0.0,1,1
TXN_025442,CUST_156,25,39087,2025-12-02 00:19:00,"Gaming/Digital (e.g., Steam, Netflix)",3668,1,0.0,1,0
TXN_014027,CUST_085,28,29129,2025-12-02 00:22:00,Nightlife/Dining,4422,1,0.0,4,0
TXN_012468,CUST_076,25,30708,2025-12-02 00:30:00,"Fashion (e.g., Myntra, Zara)",17789,1,0.0,1,0
TXN_007324,CUST_044,19,28733,2025-12-02 00:31:00,"Gaming/Digital (e.g., Steam, Netflix)",4241,1,0.0,1,0
TXN_001013,CUST_006,20,52261,2025-12-02 00:32:00,"Gaming/Digital (e.g., Steam, Netflix)",2989,1,0.0,27,1
TXN_000658,CUST_004,27,67371,2025-12-02 00:34:00,"Gaming/Digital (e.g., Steam, Netflix)",936,1,0.0,4,1
TXN_015532,CUST_095,25,82528,2025-12-02 00:42:00,"Fashion (e.g., Myntra, Zara)",2040,1,0.0,1,0
TXN_024195,CUST_149,24,114573,2025-12-02 00:49:00,"Fashion (e.g., Myntra, Zara)",4195,1,0.0,27,0
TXN_013866,CUST_084,20,70328,2025-12-02 00:49:00,Nightlife/Dining,4558,1,0.0,27,1
TXN_020975,CUST_129,25,30057,2025-12-02 00:54:00,"Fashion (e.g., Myntra, Zara)",9736,1,0.0,1,0
TXN_012958,CUST_079,19,43809,2025-12-02 00:56:00,"Gaming/Digital (e.g., Steam, Netflix)",5820,1,0.0,1,1
TXN_018964,CUST_117,28,72160,2025-12-02 00:58:00,"Food Delivery (e.g., Zomato, Swiggy)",1824,1,0.0,1,0
TXN_030858,CUST_189,21,56688,2025-12-02 00:59:00,"Fashion (e.g., Myntra, Zara)",4108,1,0.0,1,0
TXN_000133,CUST_001,25,104628,2025-12-02 01:02:00,"Food Delivery (e.g., Zomato, Swiggy)",855,1,0.0,1,1
TXN_006178,CUST_037,29,40595,2025-12-02 01:13:00,Nightlife/Dining,1212,1,0.0,4,0
TXN_017523,CUST_108,25,37784,2025-12-02 01:17:00,"Food Delivery (e.g., Zomato, Swiggy)",308,1,1.0,4,0
TXN_000301,CUST_002,27,100790,2025-12-02 01:24:00,"Gaming/Digital (e.g., Steam, Netflix)",4800,1,2.0,1,0
TXN_025439,CUST_156,25,39087,2025-12-02 01:26:00,Nightlife/Dining,2439,1,1.0,1,0
TXN_031036,CUST_190,27,82061,2025-12-02 01:33:00,"Gaming/Digital (e.g., Steam, Netflix)",3276,1,0.0,1,0
